Model,Gen,Block,Attn_Norm,MLP_Norm,Total_Norm
Gemma,5,15,50.62417232637457,118.23752804042114,168.8617003667957
Gemma,5,16,42.48502220567157,128.35452954183677,170.83955174750832
Gemma,5,17,42.95950433200053,120.53438422608596,163.4938885580865
Gemma,5,18,45.31838391216258,123.11758632899104,168.43597024115363
Gemma,5,19,47.87722717363587,122.79847272985587,170.67569990349176
Gemma,5,20,47.172317507861536,118.4436019412628,165.61591944912433
Gemma,5,21,54.97413498708393,121.0806416796293,176.05477666671322
Gemma,5,22,48.49918136692329,122.84312471023448,171.34230607715776
Gemma,5,23,54.772086927080444,123.96478263597437,178.73686956305482
Gemma,5,24,43.3639872969162,126.34192246467644,169.70590976159264
Gemma,5,25,46.63239792128078,124.45048291981277,171.08288084109356
